StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,SC0
2026-02-19 08:57:03,2026-02-19 08:57:03,IP Address,,100,441,True,2026-02-19 08:57:03,R_I_FU_01071,,,,,,,anonymous,EN,WF13,Intervention A,4,5,4,4,5,4,5,4,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,13
2026-02-13 11:39:21,2026-02-13 11:39:21,IP Address,,100,130,True,2026-02-13 11:39:21,R_I_FU_00957,,,,,,,anonymous,EN,FF13,Control,4,3,3,3,3,3,4,4,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,15
2026-02-05 12:19:01,2026-02-05 12:19:01,IP Address,,100,210,True,2026-02-05 12:19:01,R_I_FU_01057,,,,,,,anonymous,EN,QR18,Intervention A,3,3,3,2,4,4,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,12
2026-02-02 09:58:22,2026-02-02 09:58:22,IP Address,,100,797,True,2026-02-02 09:58:22,R_I_FU_01054,,,,,,,anonymous,EN,YV10,Intervention A,2,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,16
2026-02-19 08:42:18,2026-02-19 08:42:18,IP Address,,100,98,True,2026-02-19 08:42:18,R_I_FU_01206,,,,,,,anonymous,EN,UV18,Intervention B,4,5,5,5,5,3,4,5,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,18
2026-02-27 16:35:05,2026-02-27 16:35:05,IP Address,,100,471,True,2026-02-27 16:35:05,R_I_FU_01025,,,,,,,anonymous,EN,YR10,Intervention A,4,5,4,5,3,4,4,4,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,12
2026-02-01 08:18:42,2026-02-01 08:18:42,IP Address,,100,530,True,2026-02-01 08:18:42,R_I_FU_01134,,,,,,,anonymous,EN,QT25,Intervention B,5,4,4,5,5,5,5,5,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,17
2026-02-14 12:37:43,2026-02-14 12:37:43,IP Address,,100,535,True,2026-02-14 12:37:43,R_I_FU_00931,,,,,,,anonymous,EN,IX02,Control,3,3,3,4,4,3,3,5,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,14
2026-02-08 15:49:31,2026-02-08 15:49:31,IP Address,,100,109,True,2026-02-08 15:49:31,R_I_FU_01087,,,,,,,anonymous,EN,SL03,Intervention A,3,4,4,2,4,5,4,5,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,19
2026-02-19 08:54:06,2026-02-19 08:54:06,IP Address,,100,98,True,2026-02-19 08:54:06,R_I_FU_00882,,,,,,,anonymous,EN,IX20,Control,2,2,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,6
2026-02-10 08:57:03,2026-02-10 08:57:03,IP Address,,100,733,True,2026-02-10 08:57:03,R_I_FU_01251,,,,,,,anonymous,EN,CB01,Intervention B,3,4,4,4,4,3,5,4,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9
2026-02-16 14:00:00,2026-02-16 14:00:00,IP Address,,100,707,True,2026-02-16 14:00:00,R_I_FU_00960,,,,,,,anonymous,EN,SK09,Control,4,2,4,2,4,3,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,12
2026-02-25 14:15:45,2026-02-25 14:15:45,IP Address,,100,630,True,2026-02-25 14:15:45,R_I_FU_01185,,,,,,,anonymous,EN,DX06,Intervention B,3,5,5,5,3,4,4,3,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,16
2026-02-09 16:14:26,2026-02-09 16:14:26,IP Address,,100,260,True,2026-02-09 16:14:26,R_I_FU_01142,,,,,,,anonymous,EN,WR26,Intervention B,3,4,3,3,3,4,5,4,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,12
2026-02-07 14:48:12,2026-02-07 14:48:12,IP Address,,100,389,True,2026-02-07 14:48:12,R_I_FU_00924,,,,,,,anonymous,EN,XT21,Control,3,3,3,3,3,4,3,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,17
2026-02-13 11:18:42,2026-02-13 11:18:42,IP Address,,100,417,True,2026-02-13 11:18:42,R_I_FU_01254,,,,,,,anonymous,EN,JR02,Intervention B,4,2,4,4,4,4,3,3,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,21
2026-02-20 09:04:16,2026-02-20 09:04:16,IP Address,,100,319,True,2026-02-20 09:04:16,R_I_FU_01072,,,,,,,anonymous,EN,SS18,Intervention A,4,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2026-02-13 11:42:18,2026-02-13 11:42:18,IP Address,,100,760,True,2026-02-13 11:42:18,R_I_FU_01146,,,,,,,anonymous,EN,QP13,Intervention B,5,5,5,5,5,5,5,5,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,21
2026-02-25 14:33:27,2026-02-25 14:33:27,IP Address,,100,381,True,2026-02-25 14:33:27,R_I_FU_01239,,,,,,,anonymous,EN,OJ10,Intervention B,3,3,3,4,3,3,3,3,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,12
2026-02-08 15:13:07,2026-02-08 15:13:07,IP Address,,100,787,True,2026-02-08 15:13:07,R_I_FU_00979,,,,,,,anonymous,EN,NX21,Control,2,3,2,3,4,2,4,4,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,19
2026-02-06 13:29:11,2026-02-06 13:29:11,IP Address,,100,125,True,2026-02-06 13:29:11,R_I_FU_01247,,,,,,,anonymous,EN,MW23,Intervention B,4,3,3,5,3,3,3,4,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,13
2026-02-18 16:17:23,2026-02-18 16:17:23,IP Address,,100,816,True,2026-02-18 16:17:23,R_I_FU_01151,,,,,,,anonymous,EN,QN17,Intervention B,4,4,5,4,3,3,5,2,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,19
2026-02-21 10:02:38,2026-02-21 10:02:38,IP Address,,100,742,True,2026-02-21 10:02:38,R_I_FU_01046,,,,,,,anonymous,EN,WI23,Intervention A,3,4,1,4,3,3,4,4,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,13
2026-02-21 10:11:29,2026-02-21 10:11:29,IP Address,,100,461,True,2026-02-21 10:11:29,R_I_FU_01073,,,,,,,anonymous,EN,TC06,Intervention A,3,4,3,4,4,4,5,3,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,18
2026-02-04 11:30:30,2026-02-04 11:30:30,IP Address,,100,132,True,2026-02-04 11:30:30,R_I_FU_01110,,,,,,,anonymous,EN,UH26,Intervention A,3,4,3,4,4,4,4,5,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,14
2026-02-07 14:27:33,2026-02-07 14:27:33,IP Address,,100,284,True,2026-02-07 14:27:33,R_I_FU_01221,,,,,,,anonymous,EN,FC16,Intervention B,5,4,5,4,4,4,4,4,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,12
2026-02-11 09:34:46,2026-02-11 09:34:46,IP Address,,100,80,True,2026-02-11 09:34:46,R_I_FU_00982,,,,,,,anonymous,EN,BW07,Control,4,4,4,3,3,2,2,3,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,16
2026-02-05 12:55:25,2026-02-05 12:55:25,IP Address,,100,720,True,2026-02-05 12:55:25,R_I_FU_01165,,,,,,,anonymous,EN,OO21,Intervention B,4,3,4,5,4,5,3,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,10
2026-02-03 10:14:26,2026-02-03 10:14:26,IP Address,,100,466,True,2026-02-03 10:14:26,R_I_FU_01082,,,,,,,anonymous,EN,UF05,Intervention A,4,4,3,5,4,4,3,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,20
2026-02-07 14:51:09,2026-02-07 14:51:09,IP Address,,100,616,True,2026-02-07 14:51:09,R_I_FU_01113,,,,,,,anonymous,EN,ZO16,Intervention A,4,4,3,3,4,3,4,3,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,17
2026-02-05 12:28:52,2026-02-05 12:28:52,IP Address,,100,247,True,2026-02-05 12:28:52,R_I_FU_01084,,,,,,,anonymous,EN,VC06,Intervention A,3,4,3,3,3,3,4,3,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,12
2026-02-16 14:45:15,2026-02-16 14:45:15,IP Address,,100,495,True,2026-02-16 14:45:15,R_I_FU_01095,,,,,,,anonymous,EN,UL03,Intervention A,3,4,3,3,4,3,4,4,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,16
2026-02-04 11:12:48,2026-02-04 11:12:48,IP Address,,100,834,True,2026-02-04 11:12:48,R_I_FU_01056,,,,,,,anonymous,EN,XL25,Intervention A,4,3,4,3,3,4,3,3,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,12
2026-02-05 12:46:34,2026-02-05 12:46:34,IP Address,,100,692,True,2026-02-05 12:46:34,R_I_FU_01138,,,,,,,anonymous,EN,FX08,Intervention B,4,3,5,5,5,5,4,4,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,12
2026-02-17 15:52:28,2026-02-17 15:52:28,IP Address,,100,826,True,2026-02-17 15:52:28,R_I_FU_01096,,,,,,,anonymous,EN,LE13,Intervention A,4,4,4,4,4,3,4,3,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,12
2026-02-12 10:02:38,2026-02-12 10:02:38,IP Address,,100,392,True,2026-02-12 10:02:38,R_I_FU_01226,,,,,,,anonymous,EN,OH23,Intervention B,3,3,5,4,2,3,3,3,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,18
2026-02-23 12:43:37,2026-02-23 12:43:37,IP Address,,100,149,True,2026-02-23 12:43:37,R_I_FU_01129,,,,,,,anonymous,EN,UB13,Intervention A,5,4,4,4,5,3,3,4,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,10
2026-02-20 09:13:07,2026-02-20 09:13:07,IP Address,,100,498,True,2026-02-20 09:13:07,R_I_FU_01099,,,,,,,anonymous,EN,FV16,Intervention A,4,4,3,3,4,3,3,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,12
2026-02-06 13:20:20,2026-02-06 13:20:20,IP Address,,100,285,True,2026-02-06 13:20:20,R_I_FU_01220,,,,,,,anonymous,EN,XX12,Intervention B,4,5,3,3,4,5,4,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,20
2026-02-04 11:15:45,2026-02-04 11:15:45,IP Address,,100,540,True,2026-02-04 11:15:45,R_I_FU_01245,,,,,,,anonymous,EN,EI14,Intervention B,5,4,5,5,4,5,5,5,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,21
2026-02-21 10:47:53,2026-02-21 10:47:53,IP Address,,100,759,True,2026-02-21 10:47:53,R_I_FU_01181,,,,,,,anonymous,EN,OS02,Intervention B,4,4,5,4,5,4,2,5,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,19
2026-02-09 16:05:35,2026-02-09 16:05:35,IP Address,,100,635,True,2026-02-09 16:05:35,R_I_FU_01115,,,,,,,anonymous,EN,VG21,Intervention A,4,3,3,3,2,4,3,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,17
2026-02-15 13:20:20,2026-02-15 13:20:20,IP Address,,100,841,True,2026-02-15 13:20:20,R_I_FU_01040,,,,,,,anonymous,EN,AT09,Intervention A,5,4,5,4,3,4,4,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,17
2026-02-23 12:34:46,2026-02-23 12:34:46,IP Address,,100,107,True,2026-02-23 12:34:46,R_I_FU_01102,,,,,,,anonymous,EN,KO01,Intervention A,4,5,4,3,5,4,2,4,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,17
2026-02-23 12:58:22,2026-02-23 12:58:22,IP Address,,100,551,True,2026-02-23 12:58:22,R_I_FU_00994,,,,,,,anonymous,EN,TM10,Control,4,5,4,4,4,4,4,3,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,16
2026-02-12 10:32:08,2026-02-12 10:32:08,IP Address,,100,627,True,2026-02-12 10:32:08,R_I_FU_00956,,,,,,,anonymous,EN,FU07,Control,2,4,4,4,3,3,3,4,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,18
2026-02-20 09:01:19,2026-02-20 09:01:19,IP Address,,100,293,True,2026-02-20 09:01:19,R_I_FU_00883,,,,,,,anonymous,EN,UG08,Control,3,4,3,3,3,4,3,3,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,11
2026-02-22 11:45:15,2026-02-22 11:45:15,IP Address,,100,822,True,2026-02-22 11:45:15,R_I_FU_01155,,,,,,,anonymous,EN,IT04,Intervention B,4,4,5,4,4,4,4,3,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,13
2026-02-02 09:49:31,2026-02-02 09:49:31,IP Address,,100,142,True,2026-02-02 09:49:31,R_I_FU_01027,,,,,,,anonymous,EN,RP01,Intervention A,3,3,3,4,5,3,5,3,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,15
2026-02-11 09:16:04,2026-02-11 09:16:04,IP Address,,100,398,True,2026-02-11 09:16:04,R_I_FU_00928,,,,,,,anonymous,EN,DJ17,Control,4,4,4,5,4,4,4,4,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,19
2026-02-20 09:37:43,2026-02-20 09:37:43,IP Address,,100,446,True,2026-02-20 09:37:43,R_I_FU_00991,,,,,,,anonymous,EN,ZZ22,Control,1,2,1,2,2,2,3,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,9
2026-02-13 11:06:54,2026-02-13 11:06:54,IP Address,,100,282,True,2026-02-13 11:06:54,R_I_FU_01038,,,,,,,anonymous,EN,WN01,Intervention A,3,4,4,3,3,4,4,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,10
2026-02-26 15:46:34,2026-02-26 15:46:34,IP Address,,100,601,True,2026-02-26 15:46:34,R_I_FU_01078,,,,,,,anonymous,EN,PW28,Intervention A,3,2,3,1,2,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5
2026-02-27 16:59:41,2026-02-27 16:59:41,IP Address,,100,611,True,2026-02-27 16:59:41,R_I_FU_00917,,,,,,,anonymous,EN,OB03,Control,3,3,3,2,4,2,4,2,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,13
2026-02-24 13:17:23,2026-02-24 13:17:23,IP Address,,100,857,True,2026-02-24 13:17:23,R_I_FU_01211,,,,,,,anonymous,EN,PA19,Intervention B,4,4,3,3,5,5,5,4,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,19
2026-02-27 16:38:02,2026-02-27 16:38:02,IP Address,,100,410,True,2026-02-27 16:38:02,R_I_FU_01214,,,,,,,anonymous,EN,LA17,Intervention B,2,3,2,1,2,2,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,9
2026-02-18 16:26:14,2026-02-18 16:26:14,IP Address,,100,187,True,2026-02-18 16:26:14,R_I_FU_01178,,,,,,,anonymous,EN,VW12,Intervention B,2,5,3,5,3,5,5,5,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,14
2026-02-09 16:23:17,2026-02-09 16:23:17,IP Address,,100,352,True,2026-02-09 16:23:17,R_I_FU_01169,,,,,,,anonymous,EN,MA07,Intervention B,5,5,5,5,5,5,4,5,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,18
2026-02-04 11:39:21,2026-02-04 11:39:21,IP Address,,100,739,True,2026-02-04 11:39:21,R_I_FU_01137,,,,,,,anonymous,EN,PS02,Intervention B,4,5,5,4,5,5,4,2,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,16
2026-02-20 09:46:34,2026-02-20 09:46:34,IP Address,,100,206,True,2026-02-20 09:46:34,R_I_FU_01018,,,,,,,anonymous,EN,WO19,Intervention A,4,4,3,3,4,5,3,5,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,18
2026-02-04 11:18:42,2026-02-04 11:18:42,IP Address,,100,94,True,2026-02-04 11:18:42,R_I_FU_00894,,,,,,,anonymous,EN,RF22,Control,4,4,3,3,2,4,3,4,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,14
2026-02-17 15:46:34,2026-02-17 15:46:34,IP Address,,100,299,True,2026-02-17 15:46:34,R_I_FU_01258,,,,,,,anonymous,EN,QU20,Intervention B,3,5,4,5,3,4,5,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,16
2026-02-13 11:15:45,2026-02-13 11:15:45,IP Address,,100,564,True,2026-02-13 11:15:45,R_I_FU_01065,,,,,,,anonymous,EN,ZQ16,Intervention A,2,3,2,3,3,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,9
2026-02-15 13:38:02,2026-02-15 13:38:02,IP Address,,100,859,True,2026-02-15 13:38:02,R_I_FU_01094,,,,,,,anonymous,EN,DM01,Intervention A,5,5,3,3,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4
2026-02-02 09:16:04,2026-02-02 09:16:04,IP Address,,100,471,True,2026-02-02 09:16:04,R_I_FU_01108,,,,,,,anonymous,EN,HS25,Intervention A,2,3,3,4,3,5,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,20
2026-02-08 15:43:37,2026-02-08 15:43:37,IP Address,,100,114,True,2026-02-08 15:43:37,R_I_FU_01249,,,,,,,anonymous,EN,QO10,Intervention B,3,3,5,3,3,5,4,4,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,16
2026-02-09 16:47:53,2026-02-09 16:47:53,IP Address,,100,365,True,2026-02-09 16:47:53,R_I_FU_01061,,,,,,,anonymous,EN,EA19,Intervention A,5,4,3,2,2,4,4,4,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,21
2026-02-23 12:25:55,2026-02-23 12:25:55,IP Address,,100,302,True,2026-02-23 12:25:55,R_I_FU_01075,,,,,,,anonymous,EN,QG10,Intervention A,3,3,5,4,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,7
2026-02-14 12:58:22,2026-02-14 12:58:22,IP Address,,100,180,True,2026-02-14 12:58:22,R_I_FU_01174,,,,,,,anonymous,EN,ZI03,Intervention B,3,2,4,5,3,4,5,3,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,17
2026-02-07 14:39:21,2026-02-07 14:39:21,IP Address,,100,781,True,2026-02-07 14:39:21,R_I_FU_00897,,,,,,,anonymous,EN,CG04,Control,2,3,3,4,3,2,3,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,14
2026-02-17 15:34:46,2026-02-17 15:34:46,IP Address,,100,254,True,2026-02-17 15:34:46,R_I_FU_01042,,,,,,,anonymous,EN,GS18,Intervention A,1,2,3,1,1,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,9
2026-02-14 12:04:16,2026-02-14 12:04:16,IP Address,,100,561,True,2026-02-14 12:04:16,R_I_FU_01012,,,,,,,anonymous,EN,RV17,Intervention A,3,3,4,1,4,4,3,4,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,14
2026-02-06 13:59:41,2026-02-06 13:59:41,IP Address,,100,690,True,2026-02-06 13:59:41,R_I_FU_00977,,,,,,,anonymous,EN,HE09,Control,2,3,4,2,3,2,2,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,18
2026-02-01 08:15:45,2026-02-01 08:15:45,IP Address,,100,82,True,2026-02-01 08:15:45,R_I_FU_00945,,,,,,,anonymous,EN,TC21,Control,2,3,3,2,4,3,3,3,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,12
2026-02-07 14:06:54,2026-02-07 14:06:54,IP Address,,100,169,True,2026-02-07 14:06:54,R_I_FU_00978,,,,,,,anonymous,EN,CY13,Control,2,3,3,2,3,3,3,2,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,11
2026-02-21 10:35:05,2026-02-21 10:35:05,IP Address,,100,708,True,2026-02-21 10:35:05,R_I_FU_00965,,,,,,,anonymous,EN,QX07,Control,2,3,3,2,2,3,4,3,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,13
2026-02-01 08:00:00,2026-02-01 08:00:00,IP Address,,100,629,True,2026-02-01 08:00:00,R_I_FU_01080,,,,,,,anonymous,EN,SB26,Intervention A,3,4,3,3,4,5,2,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,22
2026-02-24 13:50:50,2026-02-24 13:50:50,IP Address,,100,741,True,2026-02-24 13:50:50,R_I_FU_01130,,,,,,,anonymous,EN,II13,Intervention A,3,1,3,2,3,4,2,2,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,13
2026-02-10 08:48:12,2026-02-10 08:48:12,IP Address,,100,873,True,2026-02-10 08:48:12,R_I_FU_01224,,,,,,,anonymous,EN,TK21,Intervention B,4,3,4,4,3,3,4,4,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,14
2026-02-09 16:20:20,2026-02-09 16:20:20,IP Address,,100,393,True,2026-02-09 16:20:20,R_I_FU_00980,,,,,,,anonymous,EN,SJ15,Control,3,2,1,2,2,2,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,9
2026-02-25 14:06:54,2026-02-25 14:06:54,IP Address,,100,228,True,2026-02-25 14:06:54,R_I_FU_01158,,,,,,,anonymous,EN,JM10,Intervention B,4,4,4,4,4,5,4,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,17
2026-02-23 12:52:28,2026-02-23 12:52:28,IP Address,,100,238,True,2026-02-23 12:52:28,R_I_FU_01156,,,,,,,anonymous,EN,MK23,Intervention B,3,3,3,3,2,2,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,11
2026-02-14 12:28:52,2026-02-14 12:28:52,IP Address,,100,610,True,2026-02-14 12:28:52,R_I_FU_00904,,,,,,,anonymous,EN,MV26,Control,3,3,5,4,3,3,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,9
2026-02-27 16:17:23,2026-02-27 16:17:23,IP Address,,100,534,True,2026-02-27 16:17:23,R_I_FU_00971,,,,,,,anonymous,EN,OD09,Control,2,2,2,2,3,1,3,2,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,14
2026-02-22 11:12:48,2026-02-22 11:12:48,IP Address,,100,66,True,2026-02-22 11:12:48,R_I_FU_01236,,,,,,,anonymous,EN,NH06,Intervention B,3,3,4,5,3,4,5,4,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,14
2026-02-26 15:04:16,2026-02-26 15:04:16,IP Address,,100,620,True,2026-02-26 15:04:16,R_I_FU_01132,,,,,,,anonymous,EN,JE11,Intervention B,3,3,3,4,2,3,2,2,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,10
2026-02-22 11:42:18,2026-02-22 11:42:18,IP Address,,100,824,True,2026-02-22 11:42:18,R_I_FU_00966,,,,,,,anonymous,EN,UG25,Control,5,2,3,3,4,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5
2026-02-20 09:28:52,2026-02-20 09:28:52,IP Address,,100,444,True,2026-02-20 09:28:52,R_I_FU_00964,,,,,,,anonymous,EN,WE10,Control,3,4,3,4,3,3,3,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,12
2026-02-26 15:43:37,2026-02-26 15:43:37,IP Address,,100,311,True,2026-02-26 15:43:37,R_I_FU_00889,,,,,,,anonymous,EN,ND19,Control,2,2,2,2,2,3,3,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
